预测时间,城市,预测AQI,预测PM25,预测PM10,预测O3,预测NO2,污染等级,预警颜色,预警提示
2026-03-25 19:00:00,昌都,61.9,36.7,50.6,94.9,25.1,良,黄色,无预警
2026-03-25 20:00:00,昌都,61.9,36.7,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 21:00:00,昌都,61.8,36.7,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 22:00:00,昌都,61.8,36.7,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 23:00:00,昌都,61.8,36.7,50.5,95.1,25.1,良,黄色,无预警
2026-03-25 00:00:00,昭通,62.6,37.5,52.2,95.3,25.1,良,黄色,无预警
2026-03-25 01:00:00,昭通,62.6,37.5,52.2,94.9,25.1,良,黄色,无预警
2026-03-25 02:00:00,昭通,62.6,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 03:00:00,昭通,62.6,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,昭通,62.6,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,昭通,62.6,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,昭通,62.6,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 07:00:00,昭通,62.6,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 08:00:00,昭通,62.6,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 09:00:00,昭通,62.6,37.5,52.1,94.7,25.2,良,黄色,无预警
2026-03-25 10:00:00,昭通,62.6,37.5,52.1,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,昭通,62.6,37.5,52.1,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,昭通,62.6,37.5,52.1,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,昭通,62.6,37.5,52.1,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,昭通,62.7,37.5,52.1,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,昭通,62.7,37.5,52.1,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,昭通,62.7,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,昭通,62.7,37.5,52.1,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,昭通,62.7,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,昭通,62.7,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,昭通,62.7,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,昭通,62.7,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,昭通,62.7,37.5,52.1,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,昭通,62.6,37.5,52.1,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,晋中,55.8,33.0,46.1,90.0,25.5,良,黄色,无预警
2026-03-25 01:00:00,晋中,55.9,33.0,46.0,90.3,25.1,良,黄色,无预警
2026-03-25 02:00:00,晋中,55.8,33.0,46.0,92.9,25.4,良,黄色,无预警
2026-03-25 03:00:00,晋中,55.8,33.0,46.0,92.9,25.4,良,黄色,无预警
2026-03-25 04:00:00,晋中,55.8,33.0,46.0,92.9,25.4,良,黄色,无预警
2026-03-25 05:00:00,晋中,55.8,33.0,46.0,92.9,25.4,良,黄色,无预警
2026-03-25 06:00:00,晋中,55.8,33.0,46.0,94.3,25.5,良,黄色,无预警
2026-03-25 07:00:00,晋中,55.8,33.0,46.0,94.3,25.5,良,黄色,无预警
2026-03-25 08:00:00,晋中,55.8,33.0,46.0,94.3,25.5,良,黄色,无预警
2026-03-25 09:00:00,晋中,55.8,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 10:00:00,晋中,55.8,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 11:00:00,晋中,55.8,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 12:00:00,晋中,55.8,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 13:00:00,晋中,55.8,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 14:00:00,晋中,55.9,33.0,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 15:00:00,晋中,55.9,32.8,46.1,94.3,25.6,良,黄色,无预警
2026-03-25 16:00:00,晋中,55.9,32.8,46.1,94.3,25.5,良,黄色,无预警
2026-03-25 17:00:00,晋中,55.9,32.8,46.1,94.3,25.5,良,黄色,无预警
2026-03-25 18:00:00,晋中,55.9,32.8,46.2,94.3,25.5,良,黄色,无预警
2026-03-25 19:00:00,晋中,55.9,32.8,46.1,94.3,25.4,良,黄色,无预警
2026-03-25 20:00:00,晋中,55.9,32.8,46.1,94.3,25.4,良,黄色,无预警
2026-03-25 21:00:00,晋中,55.9,32.8,46.1,94.3,25.4,良,黄色,无预警
2026-03-25 22:00:00,晋中,55.9,33.0,46.1,94.3,25.4,良,黄色,无预警
2026-03-25 23:00:00,晋中,55.8,33.0,46.1,94.4,25.4,良,黄色,无预警
2026-03-25 00:00:00,晋城,57.1,34.2,47.2,95.1,24.8,良,黄色,无预警
2026-03-25 01:00:00,晋城,57.1,34.2,47.1,95.0,24.9,良,黄色,无预警
2026-03-25 02:00:00,晋城,57.1,34.2,47.1,94.8,24.9,良,黄色,无预警
2026-03-25 03:00:00,晋城,57.1,34.2,47.1,94.8,24.9,良,黄色,无预警
2026-03-25 04:00:00,晋城,57.1,34.2,47.1,94.8,24.9,良,黄色,无预警
2026-03-25 05:00:00,晋城,57.1,34.2,47.5,94.8,24.9,良,黄色,无预警
2026-03-25 06:00:00,晋城,57.1,34.2,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 10:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 11:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 12:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 13:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 14:00:00,晋城,57.1,34.1,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 15:00:00,晋城,57.1,34.2,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 16:00:00,晋城,57.1,34.2,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,晋城,57.1,34.2,47.5,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,晋城,57.1,34.2,47.6,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,晋城,57.1,34.2,47.5,94.8,24.9,良,黄色,无预警
2026-03-25 20:00:00,晋城,57.1,34.2,47.5,94.8,24.9,良,黄色,无预警
2026-03-25 21:00:00,晋城,57.1,34.2,47.5,94.8,24.9,良,黄色,无预警
2026-03-25 22:00:00,晋城,57.1,34.1,47.5,94.8,24.9,良,黄色,无预警
2026-03-25 23:00:00,晋城,57.1,34.1,47.5,94.9,24.9,良,黄色,无预警
2026-03-25 00:00:00,普洱,67.0,40.1,55.3,92.5,25.0,良,黄色,无预警
2026-03-25 01:00:00,普洱,66.9,39.9,55.1,92.5,24.8,良,黄色,无预警
2026-03-25 02:00:00,普洱,66.9,40.0,55.1,95.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,普洱,66.9,40.0,55.1,95.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,普洱,66.9,40.0,55.1,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,普洱,66.9,40.0,55.1,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,普洱,66.9,40.0,55.1,95.2,25.0,良,黄色,无预警
2026-03-25 07:00:00,普洱,66.9,40.0,55.1,95.2,25.0,良,黄色,无预警
2026-03-25 08:00:00,普洱,66.9,40.0,55.1,95.2,25.0,良,黄色,无预警
2026-03-25 09:00:00,普洱,66.9,40.0,55.1,94.9,25.2,良,黄色,无预警
2026-03-25 10:00:00,普洱,66.9,40.0,55.1,94.9,25.2,良,黄色,无预警
2026-03-25 11:00:00,普洱,66.9,40.0,55.1,94.4,25.2,良,黄色,无预警
2026-03-25 12:00:00,普洱,66.9,40.0,55.1,94.4,25.2,良,黄色,无预警
2026-03-25 13:00:00,普洱,66.9,40.0,55.1,94.4,25.2,良,黄色,无预警
2026-03-25 14:00:00,普洱,66.9,40.0,55.1,94.9,25.2,良,黄色,无预警
2026-03-25 15:00:00,普洱,66.9,40.0,55.1,94.9,25.2,良,黄色,无预警
2026-03-25 16:00:00,普洱,67.0,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,普洱,67.0,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,普洱,67.0,40.0,55.2,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,普洱,67.0,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,普洱,67.0,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,普洱,66.9,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,普洱,66.9,40.0,55.1,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,普洱,66.9,40.0,55.1,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,景德镇,61.0,36.6,51.2,94.1,25.1,良,黄色,无预警
2026-03-25 01:00:00,景德镇,61.0,36.7,51.2,94.4,24.8,良,黄色,无预警
2026-03-25 02:00:00,景德镇,61.0,36.6,51.1,94.2,25.0,良,黄色,无预警
2026-03-25 03:00:00,景德镇,61.0,36.6,51.1,94.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,景德镇,61.0,36.6,51.1,94.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,景德镇,61.0,36.6,51.1,94.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,景德镇,61.0,36.6,51.1,94.4,25.0,良,黄色,无预警
2026-03-25 07:00:00,景德镇,61.0,36.6,51.1,94.4,25.0,良,黄色,无预警
2026-03-25 08:00:00,景德镇,61.0,36.6,51.1,94.4,25.0,良,黄色,无预警
2026-03-25 09:00:00,景德镇,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 10:00:00,景德镇,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 11:00:00,景德镇,61.0,36.6,51.1,93.9,25.1,良,黄色,无预警
2026-03-25 12:00:00,景德镇,61.0,36.6,51.1,93.9,25.1,良,黄色,无预警
2026-03-25 13:00:00,景德镇,61.0,36.6,51.1,93.9,25.1,良,黄色,无预警
2026-03-25 14:00:00,景德镇,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 15:00:00,景德镇,61.0,36.6,51.2,94.4,25.1,良,黄色,无预警
2026-03-25 16:00:00,景德镇,61.2,36.6,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 17:00:00,景德镇,61.2,36.6,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 18:00:00,景德镇,61.2,36.7,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 19:00:00,景德镇,61.2,36.6,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 20:00:00,景德镇,61.2,36.6,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 21:00:00,景德镇,61.0,36.6,51.2,94.4,25.0,良,黄色,无预警
2026-03-25 22:00:00,景德镇,61.0,36.6,51.1,94.4,25.0,良,黄色,无预警
2026-03-25 23:00:00,景德镇,61.0,36.6,51.1,94.6,25.0,良,黄色,无预警
2026-03-25 00:00:00,曲靖,64.4,38.3,53.4,94.8,24.9,良,黄色,无预警
2026-03-25 01:00:00,曲靖,64.4,38.3,53.3,95.6,24.9,良,黄色,无预警
2026-03-25 02:00:00,曲靖,64.4,38.3,53.3,94.8,25.1,良,黄色,无预警
2026-03-25 03:00:00,曲靖,64.4,38.3,53.3,94.8,25.1,良,黄色,无预警
2026-03-25 04:00:00,曲靖,64.4,38.3,53.3,94.5,25.0,良,黄色,无预警
2026-03-25 05:00:00,曲靖,64.4,38.3,53.3,94.5,25.0,良,黄色,无预警
2026-03-25 06:00:00,曲靖,64.4,38.3,53.2,94.5,25.1,良,黄色,无预警
2026-03-25 07:00:00,曲靖,64.4,38.3,53.2,94.5,25.1,良,黄色,无预警
2026-03-25 08:00:00,曲靖,64.4,38.3,53.2,94.5,25.1,良,黄色,无预警
2026-03-25 09:00:00,曲靖,64.4,38.3,53.2,94.5,25.2,良,黄色,无预警
2026-03-25 10:00:00,曲靖,64.4,38.3,53.2,94.5,25.2,良,黄色,无预警
2026-03-25 11:00:00,曲靖,64.4,38.3,53.2,94.0,25.2,良,黄色,无预警
2026-03-25 12:00:00,曲靖,64.4,38.3,53.2,94.0,25.2,良,黄色,无预警
2026-03-25 13:00:00,曲靖,64.4,38.3,53.2,94.0,25.2,良,黄色,无预警
2026-03-25 14:00:00,曲靖,64.4,38.3,53.2,94.5,25.2,良,黄色,无预警
2026-03-25 15:00:00,曲靖,64.4,38.3,53.2,94.5,25.2,良,黄色,无预警
2026-03-25 16:00:00,曲靖,64.4,38.3,53.2,94.5,25.1,良,黄色,无预警
2026-03-25 17:00:00,曲靖,64.4,38.3,53.2,94.5,25.1,良,黄色,无预警
2026-03-25 18:00:00,曲靖,64.5,38.3,53.3,94.5,25.1,良,黄色,无预警
2026-03-25 19:00:00,曲靖,64.5,38.3,53.2,94.5,25.0,良,黄色,无预警
2026-03-25 20:00:00,曲靖,64.5,38.3,53.2,94.5,25.0,良,黄色,无预警
2026-03-25 21:00:00,曲靖,64.4,38.3,53.2,94.5,25.0,良,黄色,无预警
2026-03-25 22:00:00,曲靖,64.4,38.3,53.2,94.5,25.0,良,黄色,无预警
2026-03-25 23:00:00,曲靖,64.4,38.3,53.2,94.6,25.0,良,黄色,无预警
2026-03-25 00:00:00,朔州,53.8,31.4,43.9,95.0,24.9,良,黄色,无预警
2026-03-25 01:00:00,朔州,53.8,31.3,43.8,95.1,25.0,良,黄色,无预警
2026-03-25 02:00:00,朔州,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 03:00:00,朔州,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 04:00:00,朔州,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 05:00:00,朔州,53.8,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,朔州,53.8,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,朔州,53.8,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,朔州,53.8,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,朔州,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,朔州,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,朔州,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,朔州,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,朔州,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,朔州,53.9,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,朔州,53.9,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,朔州,53.9,31.4,44.0,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,朔州,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,朔州,53.8,31.4,43.9,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,朝阳,51.0,29.6,41.8,94.9,24.9,良,黄色,无预警
2026-03-25 01:00:00,朝阳,51.0,29.5,41.7,95.1,24.9,良,黄色,无预警
2026-03-25 02:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,朝阳,51.0,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,朝阳,51.0,29.5,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,朝阳,51.0,29.5,41.7,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,朝阳,51.1,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,朝阳,51.1,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,朝阳,51.1,29.5,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,朝阳,51.1,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,朝阳,51.1,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,朝阳,51.0,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,朝阳,51.0,29.5,41.7,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,朝阳,51.0,29.5,41.7,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,本溪,51.0,29.7,41.9,95.3,24.9,良,黄色,无预警
2026-03-25 01:00:00,本溪,50.9,29.7,41.9,95.1,25.0,良,黄色,无预警
2026-03-25 02:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,本溪,51.0,29.7,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,本溪,51.0,29.7,41.8,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,本溪,51.1,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,本溪,51.1,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,本溪,51.1,29.8,41.9,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,本溪,51.1,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,本溪,51.1,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,本溪,51.0,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,本溪,51.0,29.7,41.8,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,本溪,51.0,29.7,41.8,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,来宾,66.5,39.5,55.0,99.7,24.4,良,黄色,无预警
2026-03-25 01:00:00,来宾,66.4,39.5,54.6,95.8,25.0,良,黄色,无预警
2026-03-25 02:00:00,来宾,66.3,39.5,54.5,95.5,25.0,良,黄色,无预警
2026-03-25 03:00:00,来宾,66.2,39.4,54.4,95.5,25.0,良,黄色,无预警
2026-03-25 04:00:00,来宾,66.2,39.4,54.4,95.5,25.0,良,黄色,无预警
2026-03-25 05:00:00,来宾,66.2,39.4,54.4,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,来宾,66.2,39.4,54.4,95.0,25.1,良,黄色,无预警
2026-03-25 07:00:00,来宾,66.2,39.4,54.4,95.0,25.1,良,黄色,无预警
2026-03-25 08:00:00,来宾,66.2,39.4,54.4,95.0,25.1,良,黄色,无预警
2026-03-25 09:00:00,来宾,66.2,39.4,54.4,95.0,25.2,良,黄色,无预警
2026-03-25 10:00:00,来宾,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,来宾,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,来宾,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,来宾,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,来宾,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,来宾,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,来宾,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,来宾,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,来宾,66.3,39.4,54.5,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,来宾,66.3,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,来宾,66.3,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,来宾,66.2,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,来宾,66.2,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,来宾,66.2,39.4,54.4,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,杭州,60.4,36.1,50.2,94.7,25.0,良,黄色,无预警
2026-03-25 01:00:00,杭州,60.4,36.1,50.1,94.7,24.8,良,黄色,无预警
2026-03-25 02:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 08:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 09:00:00,杭州,60.4,36.1,50.1,94.7,25.1,良,黄色,无预警
2026-03-25 10:00:00,杭州,60.4,36.1,50.1,94.7,25.1,良,黄色,无预警
2026-03-25 11:00:00,杭州,60.4,36.1,50.1,94.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,杭州,60.4,36.1,50.1,94.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,杭州,60.4,36.1,50.1,94.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,杭州,60.4,36.1,50.1,94.7,25.1,良,黄色,无预警
2026-03-25 15:00:00,杭州,60.4,36.1,50.1,94.7,25.1,良,黄色,无预警
2026-03-25 16:00:00,杭州,60.5,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 17:00:00,杭州,60.5,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 18:00:00,杭州,60.5,36.1,50.2,94.7,25.0,良,黄色,无预警
2026-03-25 19:00:00,杭州,60.5,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,杭州,60.5,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,杭州,60.4,36.1,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,杭州,60.4,36.1,50.1,94.9,25.0,良,黄色,无预警
2026-03-25 00:00:00,松原,47.9,27.9,39.2,94.9,25.0,优,绿色,无预警
2026-03-25 01:00:00,松原,47.9,27.9,39.2,94.7,25.0,优,绿色,无预警
2026-03-25 02:00:00,松原,47.9,27.9,39.2,94.8,25.0,优,绿色,无预警
2026-03-25 03:00:00,松原,47.9,27.9,39.2,94.8,25.0,优,绿色,无预警
2026-03-25 04:00:00,松原,47.9,27.9,39.1,94.8,25.0,优,绿色,无预警
2026-03-25 05:00:00,松原,47.9,27.9,39.1,94.8,25.0,优,绿色,无预警
2026-03-25 06:00:00,松原,47.9,27.9,39.1,94.8,25.1,优,绿色,无预警
2026-03-25 07:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 08:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 09:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 10:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 11:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 12:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 13:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 14:00:00,松原,47.9,27.9,39.0,94.8,25.1,优,绿色,无预警
2026-03-25 15:00:00,松原,47.9,27.9,39.1,94.8,25.1,优,绿色,无预警
2026-03-25 16:00:00,松原,48.0,27.9,39.1,94.8,25.1,优,绿色,无预警
2026-03-25 17:00:00,松原,48.0,27.9,39.1,94.8,25.1,优,绿色,无预警
2026-03-25 18:00:00,松原,48.0,27.9,39.1,94.8,25.1,优,绿色,无预警
2026-03-25 19:00:00,松原,48.0,27.9,39.1,94.8,25.0,优,绿色,无预警
2026-03-25 20:00:00,松原,48.0,27.9,39.1,94.8,25.0,优,绿色,无预警
2026-03-25 21:00:00,松原,47.9,27.9,39.1,94.8,25.0,优,绿色,无预警
2026-03-25 22:00:00,松原,47.9,27.9,39.0,94.8,25.0,优,绿色,无预警
2026-03-25 23:00:00,松原,47.9,27.9,39.0,95.0,25.0,优,绿色,无预警
2026-03-25 00:00:00,林芝,60.7,36.5,50.7,94.8,25.2,良,黄色,无预警
2026-03-25 01:00:00,林芝,60.7,36.4,50.5,94.6,23.9,良,黄色,无预警
